// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 1 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="D:\code\go\igorm\vdotnet\VDotnetOrmTest\bin\Release\net10.0\VDotnetOrmTest-DefaultJob-1/" /p:OutDir="D:\code\go\igorm\vdotnet\VDotnetOrmTest\bin\Release\net10.0\VDotnetOrmTest-DefaultJob-1\bin\Release\net10.0/" /p:OutputPath="D:\code\go\igorm\vdotnet\VDotnetOrmTest\bin\Release\net10.0\VDotnetOrmTest-DefaultJob-1\bin\Release\net10.0/" /p:PublishDir="D:\code\go\igorm\vdotnet\VDotnetOrmTest\bin\Release\net10.0\VDotnetOrmTest-DefaultJob-1\publish/" in D:\code\go\igorm\vdotnet\VDotnetOrmTest\bin\Release\net10.0\VDotnetOrmTest-DefaultJob-1
// command took 1.22 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="D:\code\go\igorm\vdotnet\VDotnetOrmTest\bin\Release\net10.0\VDotnetOrmTest-DefaultJob-1/" /p:OutDir="D:\code\go\igorm\vdotnet\VDotnetOrmTest\bin\Release\net10.0\VDotnetOrmTest-DefaultJob-1\bin\Release\net10.0/" /p:OutputPath="D:\code\go\igorm\vdotnet\VDotnetOrmTest\bin\Release\net10.0\VDotnetOrmTest-DefaultJob-1\bin\Release\net10.0/" /p:PublishDir="D:\code\go\igorm\vdotnet\VDotnetOrmTest\bin\Release\net10.0\VDotnetOrmTest-DefaultJob-1\publish/" --output "D:\code\go\igorm\vdotnet\VDotnetOrmTest\bin\Release\net10.0\VDotnetOrmTest-DefaultJob-1\bin\Release\net10.0/" in D:\code\go\igorm\vdotnet\VDotnetOrmTest\bin\Release\net10.0\VDotnetOrmTest-DefaultJob-1
// command took 4.45 sec and exited with 0
// ***** Done, took 00:00:05 (5.78 sec)   *****
// Found 1 benchmarks:
//   EfCoreRawSqlBenchmark.BenchmarkRawSelect: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadActual  14: 64 op, 583088700.00 ns, 9.1108 ms/op
WorkloadActual  15: 64 op, 558431200.00 ns, 8.7255 ms/op
WorkloadActual  16: 64 op, 515518300.00 ns, 8.0550 ms/op
WorkloadActual  17: 64 op, 531508300.00 ns, 8.3048 ms/op
WorkloadActual  18: 64 op, 595680300.00 ns, 9.3075 ms/op
WorkloadActual  19: 64 op, 522923900.00 ns, 8.1707 ms/op
WorkloadActual  20: 64 op, 570499000.00 ns, 8.9140 ms/op
WorkloadActual  21: 64 op, 524350100.00 ns, 8.1930 ms/op
WorkloadActual  22: 64 op, 562032600.00 ns, 8.7818 ms/op
WorkloadActual  23: 64 op, 588730600.00 ns, 9.1989 ms/op
WorkloadActual  24: 64 op, 521087300.00 ns, 8.1420 ms/op
WorkloadActual  25: 64 op, 522484600.00 ns, 8.1638 ms/op
WorkloadActual  26: 64 op, 561609100.00 ns, 8.7751 ms/op
WorkloadActual  27: 64 op, 536089100.00 ns, 8.3764 ms/op
WorkloadActual  28: 64 op, 530355200.00 ns, 8.2868 ms/op
WorkloadActual  29: 64 op, 528084400.00 ns, 8.2513 ms/op
WorkloadActual  30: 64 op, 605375600.00 ns, 9.4590 ms/op
WorkloadActual  31: 64 op, 560890500.00 ns, 8.7639 ms/op
WorkloadActual  32: 64 op, 602052000.00 ns, 9.4071 ms/op
WorkloadActual  33: 64 op, 514654600.00 ns, 8.0415 ms/op
WorkloadActual  34: 64 op, 558370000.00 ns, 8.7245 ms/op
WorkloadActual  35: 64 op, 574502200.00 ns, 8.9766 ms/op
WorkloadActual  36: 64 op, 529967600.00 ns, 8.2807 ms/op
WorkloadActual  37: 64 op, 572362700.00 ns, 8.9432 ms/op
WorkloadActual  38: 64 op, 553758000.00 ns, 8.6525 ms/op
WorkloadActual  39: 64 op, 565775200.00 ns, 8.8402 ms/op
WorkloadActual  40: 64 op, 567906600.00 ns, 8.8735 ms/op
WorkloadActual  41: 64 op, 743297300.00 ns, 11.6140 ms/op
WorkloadActual  42: 64 op, 571141400.00 ns, 8.9241 ms/op
WorkloadActual  43: 64 op, 592216600.00 ns, 9.2534 ms/op
WorkloadActual  44: 64 op, 579131500.00 ns, 9.0489 ms/op
WorkloadActual  45: 64 op, 616876400.00 ns, 9.6387 ms/op
WorkloadActual  46: 64 op, 542366200.00 ns, 8.4745 ms/op
WorkloadActual  47: 64 op, 563775200.00 ns, 8.8090 ms/op
WorkloadActual  48: 64 op, 509177100.00 ns, 7.9559 ms/op
WorkloadActual  49: 64 op, 510087300.00 ns, 7.9701 ms/op
WorkloadActual  50: 64 op, 601437300.00 ns, 9.3975 ms/op
WorkloadActual  51: 64 op, 566585700.00 ns, 8.8529 ms/op
WorkloadActual  52: 64 op, 559245600.00 ns, 8.7382 ms/op
WorkloadActual  53: 64 op, 630748500.00 ns, 9.8554 ms/op
WorkloadActual  54: 64 op, 513172800.00 ns, 8.0183 ms/op
WorkloadActual  55: 64 op, 576541100.00 ns, 9.0085 ms/op
WorkloadActual  56: 64 op, 510924600.00 ns, 7.9832 ms/op
WorkloadActual  57: 64 op, 595149300.00 ns, 9.2992 ms/op
WorkloadActual  58: 64 op, 595416100.00 ns, 9.3034 ms/op
WorkloadActual  59: 64 op, 535220500.00 ns, 8.3628 ms/op
WorkloadActual  60: 64 op, 516757900.00 ns, 8.0743 ms/op
WorkloadActual  61: 64 op, 556301200.00 ns, 8.6922 ms/op
WorkloadActual  62: 64 op, 512284200.00 ns, 8.0044 ms/op
WorkloadActual  63: 64 op, 557795600.00 ns, 8.7156 ms/op
WorkloadActual  64: 64 op, 502331800.00 ns, 7.8489 ms/op
WorkloadActual  65: 64 op, 531284200.00 ns, 8.3013 ms/op
WorkloadActual  66: 64 op, 588704400.00 ns, 9.1985 ms/op
WorkloadActual  67: 64 op, 500033200.00 ns, 7.8130 ms/op
WorkloadActual  68: 64 op, 548641800.00 ns, 8.5725 ms/op
WorkloadActual  69: 64 op, 515035300.00 ns, 8.0474 ms/op
WorkloadActual  70: 64 op, 514163000.00 ns, 8.0338 ms/op
WorkloadActual  71: 64 op, 512971900.00 ns, 8.0152 ms/op
WorkloadActual  72: 64 op, 693394800.00 ns, 10.8343 ms/op
WorkloadActual  73: 64 op, 617605200.00 ns, 9.6501 ms/op
Successfully reverted power plan (GUID: 381b4222-f694-41f0-9685-ff5bb260df2e FriendlyName: Balanced)
